"PaperId,""Title"",""Year"",""URL"",""ReferenceCount"",""CitationCount"",""InfluentialCitationCount"",""IsOpenAccess""";
"81341458be04da8374d8571e05645c7958915937,""Scalable Semidefinite Programming"",""2021"",""https://www.semanticscholar.org/paper/81341458be04da8374d8571e05645c7958915937"",""174"",""30"",""1"",""False""";
"382850f155e689fb6a0047a8330e5cae4662c566,""A perovskitic lower mantle inferred from high-pressure, high-temperature sound velocity data"",""2012"",""https://www.semanticscholar.org/paper/382850f155e689fb6a0047a8330e5cae4662c566"",""49"",""191"",""15"",""False""";
"5905e92dc582f62eb6c143e2e3fe1bbb855a6031,""Internet-based tools for communication and collaboration in chemistry."",""2008"",""https://www.semanticscholar.org/paper/5905e92dc582f62eb6c143e2e3fe1bbb855a6031"",""12"",""83"",""2"",""False""";
"1a84df54a40b0a82a4a1a21d25efb787b693b0a2,""The mystery of recent stratospheric temperature trends"",""2012"",""https://www.semanticscholar.org/paper/1a84df54a40b0a82a4a1a21d25efb787b693b0a2"",""47"",""110"",""2"",""False""";
"7587e9f23ddcab6fc4f291a89eed94b278001654,""Chimeric 16S rRNA sequence formation and detection in Sanger and 454-pyrosequenced PCR amplicons."",""2011"",""https://www.semanticscholar.org/paper/7587e9f23ddcab6fc4f291a89eed94b278001654"",""38"",""2358"",""122"",""True""";
"71b12ce56bc79831d09d75eda30b2b34bb8d245d,""Targeted Learning in Data Science. Causal Inference for Complex Longitudinal Studies."",""2018"",""https://www.semanticscholar.org/paper/71b12ce56bc79831d09d75eda30b2b34bb8d245d"",""0"",""52"",""5"",""False""";
"4cd0c373f8c25813bbdabf7b52fbbfb2a2422dd4,""Economic voting and political context: a comparative perspective"",""2000"",""https://www.semanticscholar.org/paper/4cd0c373f8c25813bbdabf7b52fbbfb2a2422dd4"",""24"",""582"",""47"",""False""";
"3d3715f6ce5b232a15c176602caa50449633155d,""Income Inequality Explains Why Economic Growth Does Not Always Translate to an Increase in Happiness"",""2015"",""https://www.semanticscholar.org/paper/3d3715f6ce5b232a15c176602caa50449633155d"",""28"",""107"",""8"",""True""";
"f5cd866d9c969639ffc37ffb5dab5f3745aa37d0,""Beyond “subjectivity”: The use of the self in social science"",""1985"",""https://www.semanticscholar.org/paper/f5cd866d9c969639ffc37ffb5dab5f3745aa37d0"",""25"",""86"",""0"",""False""";
"4a2544a3cdca7fab6a04f7d123cd71f01ee6c08c,""The influence of subjective aging on health and longevity: a meta-analysis of longitudinal data."",""2014"",""https://www.semanticscholar.org/paper/4a2544a3cdca7fab6a04f7d123cd71f01ee6c08c"",""88"",""186"",""12"",""False""";
"d09717da9755c0ccc17876ef14eb9304ca39525a,""Assessing the ‘usability’ of climate change research for decision-making: A case study of the Canadian International Polar Year"",""2013"",""https://www.semanticscholar.org/paper/d09717da9755c0ccc17876ef14eb9304ca39525a"",""90"",""60"",""1"",""False""";
"431a6c6a3e58e54283edc752d5e888e1873d9109,""Solving measurement problems with the Rasch model."",""1977"",""https://www.semanticscholar.org/paper/431a6c6a3e58e54283edc752d5e888e1873d9109"",""18"",""566"",""30"",""False""";
"d0d4664e8963bcfcbba8cfad0f75adc74c4fd323,""On the coverage of science in the media: A big data study on the impact of the Fukushima disaster"",""2014"",""https://www.semanticscholar.org/paper/d0d4664e8963bcfcbba8cfad0f75adc74c4fd323"",""45"",""26"",""0"",""True""";
"1664d99bdb5e4998c2aea4302932b7a216cb0529,""Precise science orbits for the Swarm satellite constellation"",""2015"",""https://www.semanticscholar.org/paper/1664d99bdb5e4998c2aea4302932b7a216cb0529"",""22"",""75"",""2"",""False""";
"cc3e95fc0c99c9dc1116e4a1d0470b578be96d7f,""Guidelines for use of dietary intake data."",""1988"",""https://www.semanticscholar.org/paper/cc3e95fc0c99c9dc1116e4a1d0470b578be96d7f"",""0"",""49"",""0"",""False""";
"18fe4ef6bc100397f8f1be4e4e024f449da4e1e3,""First Year Wilkinson Microwave Anisotropy Probe (WMAP) Observations: Foreground Emission"",""2003"",""https://www.semanticscholar.org/paper/18fe4ef6bc100397f8f1be4e4e024f449da4e1e3"",""71"",""744"",""153"",""True""";
"508bc318cb0b56cffc34e411d3bdace7226fd01f,""Global distribution of clay-size minerals on land surface for biogeochemical and climatological studies"",""2017"",""https://www.semanticscholar.org/paper/508bc318cb0b56cffc34e411d3bdace7226fd01f"",""43"",""57"",""1"",""True""";
"1ad81e894f9c2a2e566ebf5bb638839e73454cee,""Teaching critical thinking"",""2015"",""https://www.semanticscholar.org/paper/1ad81e894f9c2a2e566ebf5bb638839e73454cee"",""46"",""216"",""14"",""True""";
"30b02ea58ce74d40e24ccd83cebbaf4d17ce4c1b,""Age and research productivity of academic scientists"",""1989"",""https://www.semanticscholar.org/paper/30b02ea58ce74d40e24ccd83cebbaf4d17ce4c1b"",""30"",""102"",""6"",""False""";
"6b17c05faab2c364cc4f9d03fb0a496786f61d1b,""NIH State-of-the-Science Conference Statement on management of menopause-related symptoms."",""2005"",""https://www.semanticscholar.org/paper/6b17c05faab2c364cc4f9d03fb0a496786f61d1b"",""0"",""68"",""2"",""False""";
"b39d023a2360a7ec0bb40e8f45ef8814b8f7b487,""Fraud in science."",""1979"",""https://www.semanticscholar.org/paper/b39d023a2360a7ec0bb40e8f45ef8814b8f7b487"",""3"",""20"",""1"",""False""";
"29efcc0b50f31c209e638ffcd2c401c9227c9699,""A transient search using combined human and machine classifications"",""2017"",""https://www.semanticscholar.org/paper/29efcc0b50f31c209e638ffcd2c401c9227c9699"",""41"",""28"",""0"",""True""";
"c984f429334fb6d20041cf3959084c19ccdc27b8,""A Framework for Articulating and Measuring Individual Learning Outcomes from Participation in Citizen Science"",""2018"",""https://www.semanticscholar.org/paper/c984f429334fb6d20041cf3959084c19ccdc27b8"",""149"",""50"",""4"",""True""";
"59183435bb6b817875f5d131a24f4ae706602272,""Ontology: buzzword or paradigm shift in GI science?"",""2001"",""https://www.semanticscholar.org/paper/59183435bb6b817875f5d131a24f4ae706602272"",""35"",""74"",""2"",""True""";
"32a05961fffb65a8e6e4e1f976d9dd6cbb94cb52,""Outline of scientific aims and data processing status of the first Hungarian hyperspectral data acquisition flight campaign, HYSENS 2002 Hungary"",""2003"",""https://www.semanticscholar.org/paper/32a05961fffb65a8e6e4e1f976d9dd6cbb94cb52"",""44"",""27"",""0"",""False""";
"fa1fa832d925dcdb33827031a6ef7eb4c70bc771,""The data puzzle: The nature of interpretation in quantitative research"",""1996"",""https://www.semanticscholar.org/paper/fa1fa832d925dcdb33827031a6ef7eb4c70bc771"",""76"",""64"",""0"",""False""";
"ff384df60440c866d9f4bdbd6f73f6bc048dd944,""Dynamism in flavour science and sensory methodology"",""2000"",""https://www.semanticscholar.org/paper/ff384df60440c866d9f4bdbd6f73f6bc048dd944"",""73"",""74"",""3"",""False""";
"683a19d808d89364d309e1b92f3aa708baabbe3c,""Dictionary of Computer Science, Engineering, and Technology"",""2000"",""https://www.semanticscholar.org/paper/683a19d808d89364d309e1b92f3aa708baabbe3c"",""0"",""46"",""0"",""True""";
"040f6dbbaf3a9b7e471c3d872451e118bed0f064,""Rethinking Drug Discovery"",""2004"",""https://www.semanticscholar.org/paper/040f6dbbaf3a9b7e471c3d872451e118bed0f064"",""0"",""43"",""0"",""True""";
"dd7ff798e48e719168899cc0bac6f395079bffd7,""Characterization of the Block Structure and Molecular Weight of Sodium Alginates"",""1997"",""https://www.semanticscholar.org/paper/dd7ff798e48e719168899cc0bac6f395079bffd7"",""23"",""120"",""2"",""False""";
"d6bfacf5752894ba29cab697de53b6683b55e52d,""The GROWTH Marshal: A Dynamic Science Portal for Time-domain Astronomy"",""2019"",""https://www.semanticscholar.org/paper/d6bfacf5752894ba29cab697de53b6683b55e52d"",""18"",""52"",""0"",""True""";
"68918ede2b01e666627f46d88317ea9b5f9aef22,""Antiretroviral therapy for HIV infection in 1996. Recommendations of an international panel. International AIDS Society-USA."",""1996"",""https://www.semanticscholar.org/paper/68918ede2b01e666627f46d88317ea9b5f9aef22"",""0"",""446"",""0"",""False""";
"b87d8a47df983c2b69d62fbf1f355f1c2366a390,""Evidence for the role of infectious disease in species extinction and endangerment."",""2006"",""https://www.semanticscholar.org/paper/b87d8a47df983c2b69d62fbf1f355f1c2366a390"",""33"",""416"",""19"",""True""";
"d0d4664e8963bcfcbba8cfad0f75adc74c4fd323,""On the coverage of science in the media: A big data study on the impact of the Fukushima disaster"",""2014"",""https://www.semanticscholar.org/paper/d0d4664e8963bcfcbba8cfad0f75adc74c4fd323"",""45"",""26"",""0"",""True""";
"6283a9afda992b63b9d7147451b859e0dc837be4,""Benefits and organization of cooperative research for fisheries management"",""2007"",""https://www.semanticscholar.org/paper/6283a9afda992b63b9d7147451b859e0dc837be4"",""31"",""119"",""1"",""True""";
"e7e187c361b2569b118aa33090a04f570ca5ea4a,""Data Science Education: We're Missing the Boat, Again"",""2017"",""https://www.semanticscholar.org/paper/e7e187c361b2569b118aa33090a04f570ca5ea4a"",""0"",""7"",""0"",""False""";
"3a870c82d431fc7f774f897656ddf4015d1bf3ab,""Advances in smart sustainable urbanism: data-driven and data-intensive scientific approaches to wicked problems"",""2019"",""https://www.semanticscholar.org/paper/3a870c82d431fc7f774f897656ddf4015d1bf3ab"",""34"",""14"",""0"",""False""";
"a4b949eb54c3700be3de5fdd5d0bfb8b219c8988,""Application of machine learning algorithms to the study of noise artifacts in gravitational-wave data"",""2013"",""https://www.semanticscholar.org/paper/a4b949eb54c3700be3de5fdd5d0bfb8b219c8988"",""114"",""75"",""1"",""True""";
"61626f3b74f7a06d0aea624e5eeab36179831831,""Nutrition and health outcomes associated with food insecurity and hunger."",""1999"",""https://www.semanticscholar.org/paper/61626f3b74f7a06d0aea624e5eeab36179831831"",""12"",""575"",""29"",""True""";
"5ef847470dcc80dcc58cbc9333d0fe2327ddfd76,""“Poem is What?” Poetic Inquiry in Qualitative Social Science Research"",""2009"",""https://www.semanticscholar.org/paper/5ef847470dcc80dcc58cbc9333d0fe2327ddfd76"",""120"",""79"",""5"",""False""";
"6b17c05faab2c364cc4f9d03fb0a496786f61d1b,""NIH State-of-the-Science Conference Statement on management of menopause-related symptoms."",""2005"",""https://www.semanticscholar.org/paper/6b17c05faab2c364cc4f9d03fb0a496786f61d1b"",""0"",""68"",""2"",""False""";
"e6316ba44441d60e99816dc133d30faff961f70a,""A Project for Monitoring Trends in Burn Severity"",""2007"",""https://www.semanticscholar.org/paper/e6316ba44441d60e99816dc133d30faff961f70a"",""35"",""841"",""81"",""False""";
"9869df823c3bb68a0164a67d60475981dba17cfd,""Approximate Bayesian Computation in Evolution and Ecology"",""2010"",""https://www.semanticscholar.org/paper/9869df823c3bb68a0164a67d60475981dba17cfd"",""130"",""565"",""78"",""False""";
"2be7e0d159c152bd5f7081e26ca57bce42244485,""‘Am I Like a Scientist?’: Primary children's images of doing science in school"",""2014"",""https://www.semanticscholar.org/paper/2be7e0d159c152bd5f7081e26ca57bce42244485"",""75"",""55"",""3"",""False""";
"589e33bb0682afdcb9fda5a3b51f4dfd780d60ba,""Statistical Methods for Spatial Data Analysis"",""2006"",""https://www.semanticscholar.org/paper/589e33bb0682afdcb9fda5a3b51f4dfd780d60ba"",""10"",""50"",""5"",""False""";
"651db2ae2325592a90ffe9a1df8c55739e48c222,""Conceptual Foundations of Phonology as a Laboratory Science (reprint)"",""2011"",""https://www.semanticscholar.org/paper/651db2ae2325592a90ffe9a1df8c55739e48c222"",""187"",""81"",""6"",""True""";
"c789e3310c1e9cbac759ae108d26458da2d327e3,""Cultural transmission and evolution: a quantitative approach."",""1981"",""https://www.semanticscholar.org/paper/c789e3310c1e9cbac759ae108d26458da2d327e3"",""0"",""2423"",""115"",""False""";
"3c459249e0f9474aeca2e4361119896ec41f5e59,""Exponential Random Graph Models for Social Networks"",""2013"",""https://www.semanticscholar.org/paper/3c459249e0f9474aeca2e4361119896ec41f5e59"",""0"",""156"",""12"",""False""";
"207b46452ffc0c7e1d8387ca760f9ed698f48adc,""Harmonizing models and observations: Data assimilation in Earth system science"",""2020"",""https://www.semanticscholar.org/paper/207b46452ffc0c7e1d8387ca760f9ed698f48adc"",""87"",""10"",""0"",""False""";
"19072d73c284886964205a8cc674fdd641cb2eaf,""Conducting Clinical Research Using Crowdsourced Convenience Samples."",""2016"",""https://www.semanticscholar.org/paper/19072d73c284886964205a8cc674fdd641cb2eaf"",""166"",""564"",""43"",""True""";
"73f068607974f8d315c8f0807637d509e9899734,""Decision support systems for police: Lessons from the application of data mining techniques to “soft” forensic evidence"",""2006"",""https://www.semanticscholar.org/paper/73f068607974f8d315c8f0807637d509e9899734"",""239"",""73"",""5"",""False""";
"2a0e437cb4ffa6bcdc8af5a534de3cef64040708,""Microscopy and other imaging techniques in food structure analysis"",""1995"",""https://www.semanticscholar.org/paper/2a0e437cb4ffa6bcdc8af5a534de3cef64040708"",""28"",""188"",""6"",""False""";
"e3a7f0acceb3f3ee86777a02a126d92a03c31df3,""NETWORK SCIENCE LANDERS FOR MARS"",""1999"",""https://www.semanticscholar.org/paper/e3a7f0acceb3f3ee86777a02a126d92a03c31df3"",""45"",""49"",""0"",""False""";
"099e4c36b4a03f6343f8ba66b24a33c419245ceb,""The Peak and Decline of World Oil and Gas Production"",""2003"",""https://www.semanticscholar.org/paper/099e4c36b4a03f6343f8ba66b24a33c419245ceb"",""7"",""159"",""12"",""True""";
"2d5158535c1e0826f0ee4639b5459e1de77de5ea,""Bringing Water Data Together"",""2008"",""https://www.semanticscholar.org/paper/2d5158535c1e0826f0ee4639b5459e1de77de5ea"",""0"",""38"",""6"",""False""";
"6c5059230235e900989e06deb036d9dc727c7921,""Sharing Publication-Related Data and Materials:: Responsibilities of Authorship in the Life Sciences"",""2003"",""https://www.semanticscholar.org/paper/6c5059230235e900989e06deb036d9dc727c7921"",""0"",""62"",""2"",""False""";
"56afaf4c2a1711879f09f2866a173a5e0cc59c4e,""Policymakers' Use of Social Science Knowledge : symbolic or Instrumental?"",""1977"",""https://www.semanticscholar.org/paper/56afaf4c2a1711879f09f2866a173a5e0cc59c4e"",""34"",""92"",""8"",""False""";
"634ca7583f9ee4e0c68c9ce278e10227e2c4e819,""The Why and How of Nonnegative Matrix Factorization"",""2014"",""https://www.semanticscholar.org/paper/634ca7583f9ee4e0c68c9ce278e10227e2c4e819"",""118"",""284"",""23"",""True""";
"da4d5edbab9332c60fe1b0d33f1f3caefcadeb01,""Measuring sustainability: Why the ecological footprint is bad economics and bad environmental science"",""2008"",""https://www.semanticscholar.org/paper/da4d5edbab9332c60fe1b0d33f1f3caefcadeb01"",""27"",""302"",""7"",""False""";
"8f69b94dae6a902e0b0570420db7bfc978170cb9,""The Rankability of Data"",""2019"",""https://www.semanticscholar.org/paper/8f69b94dae6a902e0b0570420db7bfc978170cb9"",""0"",""7"",""0"",""True""";
"f67471e75f165eb9c546df6ebbd2a6ffc113574d,""From Data Mining to Knowledge Mining"",""2005"",""https://www.semanticscholar.org/paper/f67471e75f165eb9c546df6ebbd2a6ffc113574d"",""132"",""44"",""3"",""True""";
"2ce65a9bd89ee3d22c77abc4de6b402c59528eff,""The clustering of galaxies in the SDSS-III Baryon Oscillation Spectroscopic Survey: baryon acoustic oscillations in the correlation function of LOWZ and CMASS galaxies in Data Release 12"",""2016"",""https://www.semanticscholar.org/paper/2ce65a9bd89ee3d22c77abc4de6b402c59528eff"",""58"",""130"",""12"",""True""";
"d6434ca1096a181a7a3132687b49d8b168b72138,""Healthcare Informatics Research: From Data to Evidence-Based Management"",""2006"",""https://www.semanticscholar.org/paper/d6434ca1096a181a7a3132687b49d8b168b72138"",""22"",""43"",""1"",""False""";
"810c99851c14f8447e111f8eb2fd9e5838602a14,""Integrated land-change science and tropical deforestation in the southern Yucatán : final frontiers"",""2004"",""https://www.semanticscholar.org/paper/810c99851c14f8447e111f8eb2fd9e5838602a14"",""0"",""174"",""4"",""False""";
"ee176fc6ad1727de65c19555b90e7772f914020e,""An interactive reference framework for modeling a dynamic immune system"",""2015"",""https://www.semanticscholar.org/paper/ee176fc6ad1727de65c19555b90e7772f914020e"",""76"",""175"",""5"",""True""";
"b0d647ea7a6073a91b623e2379374108f6e3813e,""Four lectures on probabilistic methods for data science"",""2016"",""https://www.semanticscholar.org/paper/b0d647ea7a6073a91b623e2379374108f6e3813e"",""75"",""19"",""1"",""True""";
"6022822120543fc0d752968f0ef6eaaae1c449c8,""Interpretive investigation of the science‐related career decisions of three African‐American college students"",""2001"",""https://www.semanticscholar.org/paper/6022822120543fc0d752968f0ef6eaaae1c449c8"",""14"",""51"",""4"",""False""";
"26e697fc7ecd3592a6e120cc8cae48d76b01f93d,""Abandon Statistical Significance"",""2019"",""https://www.semanticscholar.org/paper/26e697fc7ecd3592a6e120cc8cae48d76b01f93d"",""171"",""375"",""14"",""True""";
"9f2b9736db7c13ab1c042e851054532830250104,""DNA vaccine protection against SARS-CoV-2 in rhesus macaques"",""2020"",""https://www.semanticscholar.org/paper/9f2b9736db7c13ab1c042e851054532830250104"",""37"",""646"",""14"",""True""";
"bb480e95f0e4d2c7190240be2e74b30986035b59,""Our metrics, ourselves: A hundred years of self-tracking from the weight scale to the wrist wearable device"",""2015"",""https://www.semanticscholar.org/paper/bb480e95f0e4d2c7190240be2e74b30986035b59"",""32"",""204"",""8"",""False""";
"cc499a41344e95fade1662cdfabbfc9c84fd9322,""Oxygen isotope constraints on the sources of Hawaiian volcanism: Earth and Planetary Science Letters"",""1996"",""https://www.semanticscholar.org/paper/cc499a41344e95fade1662cdfabbfc9c84fd9322"",""64"",""206"",""18"",""False""";
"2d871489eb7288dd1bec4be99bc363efd4933d48,""System of Document Connections Based on References"",""2009"",""https://www.semanticscholar.org/paper/2d871489eb7288dd1bec4be99bc363efd4933d48"",""0"",""120"",""4"",""False""";
"ebd01fe396d340aa43079e9c4da3c41600d08ae1,""Conditions of Successful Third-Party Intervention in Intrastate Conflicts"",""1996"",""https://www.semanticscholar.org/paper/ebd01fe396d340aa43079e9c4da3c41600d08ae1"",""41"",""258"",""16"",""True""";
"d31e9c97169e17a68973435825274904d8bfe7f4,""Inquiry Science in Bilingual Classrooms"",""2001"",""https://www.semanticscholar.org/paper/d31e9c97169e17a68973435825274904d8bfe7f4"",""31"",""43"",""3"",""False""";
"373859fc314e2d7eeba4d11640e77e52c8aaa537,""Research Methodologies in Science Education: The Qualitative-Quantitative Debate"",""2002"",""https://www.semanticscholar.org/paper/373859fc314e2d7eeba4d11640e77e52c8aaa537"",""13"",""47"",""0"",""True""";
"a960cbed0e1af90a4d99cb95f64086fbfb7138fa,""Big data and the missing links"",""2016"",""https://www.semanticscholar.org/paper/a960cbed0e1af90a4d99cb95f64086fbfb7138fa"",""1"",""9"",""0"",""False""";
"5c002908de19ac8605e46893ee081e178cc5f8b0,""Nuclear Science References Database"",""2013"",""https://www.semanticscholar.org/paper/5c002908de19ac8605e46893ee081e178cc5f8b0"",""18"",""29"",""1"",""True""";
"456c94ba046781c11b1f3a41f61e7e2d2d575ca1,""Long-term temperature trends in the deep waters of the Weddell Sea"",""2002"",""https://www.semanticscholar.org/paper/456c94ba046781c11b1f3a41f61e7e2d2d575ca1"",""47"",""153"",""29"",""False""";
"6a6560c0554a47c7319d27259043e34695669f4b,""ASSESSMENT OF THE LEARNING CURVE IN HEALTH TECHNOLOGIES"",""2000"",""https://www.semanticscholar.org/paper/6a6560c0554a47c7319d27259043e34695669f4b"",""67"",""153"",""2"",""True""";
"3b16bcb226bb1c87a6e63e0658be30067ed03f57,""A Systematic Review on Supervised and Unsupervised Machine Learning Algorithms for Data Science"",""2019"",""https://www.semanticscholar.org/paper/3b16bcb226bb1c87a6e63e0658be30067ed03f57"",""129"",""36"",""0"",""False""";
"ee4e73937de5aebbdb0e9f4e2c6ba08077513818,""Linguistic Injustice in the Writing of Research Articles in English as a Second Language: Data From Taiwanese and Mexican Researchers"",""2019"",""https://www.semanticscholar.org/paper/ee4e73937de5aebbdb0e9f4e2c6ba08077513818"",""47"",""31"",""2"",""False""";
"c63ffff171adc9ca780c3a9188f32cad105cfc93,""Retaining Tomorrow's Scientists: Exploring the Factors That Keep Male and Female College Students Interested in Science Careers."",""1994"",""https://www.semanticscholar.org/paper/c63ffff171adc9ca780c3a9188f32cad105cfc93"",""0"",""102"",""10"",""True""";
"fdd5e0993a70ee0a78e6e380bf3eed7b2a35711c,""An Emerging Action Science of Social Settings"",""2012"",""https://www.semanticscholar.org/paper/fdd5e0993a70ee0a78e6e380bf3eed7b2a35711c"",""105"",""55"",""4"",""False""";
"6dcf7f46cf14ea0a829d4972c5dd1e844b0647c6,""Google Scholar citations and Google Web/URL citations: A multi-discipline exploratory analysis"",""2007"",""https://www.semanticscholar.org/paper/6dcf7f46cf14ea0a829d4972c5dd1e844b0647c6"",""51"",""90"",""3"",""True""";
"bdc28145a5991832971c42a3a3e22a8c65e37c85,""Fixed-bin analysis for statistical evaluation of continuous distributions of allelic data from VNTR loci, for use in forensic comparisons."",""1991"",""https://www.semanticscholar.org/paper/bdc28145a5991832971c42a3a3e22a8c65e37c85"",""0"",""230"",""5"",""False""";
"e36b6d9493a92bb9a2f09de5e5c4e1434bc2a66c,""Changing publication patterns in the Social Sciences and Humanities, 2000–2009"",""2012"",""https://www.semanticscholar.org/paper/e36b6d9493a92bb9a2f09de5e5c4e1434bc2a66c"",""35"",""164"",""12"",""True""";
"d4459f5488b995cc65092b3d6ac56b9ca5f73396,""Exploring Student Persistence in STEM Programs: A Motivational Model"",""2015"",""https://www.semanticscholar.org/paper/d4459f5488b995cc65092b3d6ac56b9ca5f73396"",""87"",""68"",""5"",""False""";
"a70a57bb8499e8e4c56e53537e260bedd1a7caa6,""ON MACHINE-LEARNED CLASSIFICATION OF VARIABLE STARS WITH SPARSE AND NOISY TIME-SERIES DATA"",""2011"",""https://www.semanticscholar.org/paper/a70a57bb8499e8e4c56e53537e260bedd1a7caa6"",""65"",""222"",""19"",""True""";
"e50b6790ad7611e113f20eca43866e410401601b,""Displaying bias in sampling effort of data accessed from biodiversity databases using ignorance maps"",""2015"",""https://www.semanticscholar.org/paper/e50b6790ad7611e113f20eca43866e410401601b"",""32"",""43"",""1"",""True""";
"29dc6da389e83ed36b1921f89070da38964da455,""A study of the effects of an integrated, activity-based science curriculum on student achievement, science process skills, and science attitudes"",""2000"",""https://www.semanticscholar.org/paper/29dc6da389e83ed36b1921f89070da38964da455"",""39"",""62"",""1"",""False""";
"bb30c2a48a99a1e4d871c16c712949a56aa39c9c,""Science Engagement and Literacy: A Retrospective Analysis for Indigenous and Non-Indigenous Students in Aotearoa New Zealand and Australia"",""2013"",""https://www.semanticscholar.org/paper/bb30c2a48a99a1e4d871c16c712949a56aa39c9c"",""46"",""48"",""2"",""False""";
"14974bcc89d5c990c5f6dd1aef383183ae25eb5d,""Measurement of the effective transverse piezoelectric coefficient e31,f of AlN and Pb(Zrx,Ti1−x)O3 thin films"",""1999"",""https://www.semanticscholar.org/paper/14974bcc89d5c990c5f6dd1aef383183ae25eb5d"",""15"",""257"",""10"",""False""";
"745dc17e217a7d5d5455bbbf98ce2ad7594925bd,""Exploring First-Year Science Students' Chemistry Self-Efficacy"",""2006"",""https://www.semanticscholar.org/paper/745dc17e217a7d5d5455bbbf98ce2ad7594925bd"",""46"",""75"",""7"",""False""";
"f47f9696d16dbf533a4712ecfa814524cb8d85af,""Emerging technologies"",""2004"",""https://www.semanticscholar.org/paper/f47f9696d16dbf533a4712ecfa814524cb8d85af"",""15"",""244"",""14"",""True""";
"cc2b7ed77e76dde9ac5e5c3064af4820122485db,""What Do Mentoring and Training in the Responsible Conduct of Research Have To Do with Scientists’ Misbehavior? Findings from a National Survey of NIH-Funded Scientists"",""2007"",""https://www.semanticscholar.org/paper/cc2b7ed77e76dde9ac5e5c3064af4820122485db"",""7"",""206"",""12"",""False""";
"c1c73160fd241aa37bd9d7a63cff80fcffc4cd39,""From Molecule to Metaphor - A Neural Theory of Language"",""2006"",""https://www.semanticscholar.org/paper/c1c73160fd241aa37bd9d7a63cff80fcffc4cd39"",""14"",""377"",""23"",""True""";
"1b993b6e66c79a16ffa8b59b820fe63072a45b92,""Data-Intensive Experimental Linguistics"",""2011"",""https://www.semanticscholar.org/paper/1b993b6e66c79a16ffa8b59b820fe63072a45b92"",""32"",""18"",""2"",""False""";
"767ea04f2e6b8b14ee911b156813ddc3929ca801,""The Nature of Science: Understanding How the Game of Science Is Played"",""2000"",""https://www.semanticscholar.org/paper/767ea04f2e6b8b14ee911b156813ddc3929ca801"",""56"",""39"",""2"",""False""";
"7197b81e555c629f5b4ccfcd32531583f682da14,""Citation analysis and peer ranking of Australian social science journals"",""2010"",""https://www.semanticscholar.org/paper/7197b81e555c629f5b4ccfcd32531583f682da14"",""58"",""51"",""1"",""True""";
"f45c71161ca434e09a17de3de2f1a6475bf62b2d,""Science of Analytical Reasoning"",""2009"",""https://www.semanticscholar.org/paper/f45c71161ca434e09a17de3de2f1a6475bf62b2d"",""130"",""42"",""1"",""True""";
"021445bb01375a760fecb987fead869767046492,""Deep-Sea Drilling Project"",""1967"",""https://www.semanticscholar.org/paper/021445bb01375a760fecb987fead869767046492"",""0"",""208"",""0"",""False""";
"e1e5d6b453848420cf13337d79ff4c0944d79f51,""An Implementation Study: An Analysis of Elementary Students' and Teachers' Attitudes toward Science in Process-Approach vs. Traditional Science Classes."",""1988"",""https://www.semanticscholar.org/paper/e1e5d6b453848420cf13337d79ff4c0944d79f51"",""11"",""64"",""2"",""False""";
"090d780f2e6765a7b2e2d915318a590c3ef83f9c,""An overview of the use of neural networks for data mining tasks"",""2012"",""https://www.semanticscholar.org/paper/090d780f2e6765a7b2e2d915318a590c3ef83f9c"",""120"",""26"",""2"",""True""";
"bd4a2a8106847d214ee49ce26872f3a2051b0632,""NASA Goddard's LiDAR, Hyperspectral and Thermal (G-LiHT) Airborne Imager"",""2013"",""https://www.semanticscholar.org/paper/bd4a2a8106847d214ee49ce26872f3a2051b0632"",""50"",""225"",""11"",""True""";
"67715b61cfaa0b2e0892ecb612d0d968be8835b7,""Data Vault: providing simple web access to NRAO data archives"",""2008"",""https://www.semanticscholar.org/paper/67715b61cfaa0b2e0892ecb612d0d968be8835b7"",""6"",""42"",""8"",""False""";
"35830996ba8e49ac34dd4b9becc4d23c4d5ee3d7,""On a further search for a yearly modulation of the rate in particle dark matter direct search"",""1999"",""https://www.semanticscholar.org/paper/35830996ba8e49ac34dd4b9becc4d23c4d5ee3d7"",""9"",""162"",""2"",""True""";
"ce061d787499cacc5d30c0acaefd8ab417e3c5c6,""Free Access to Landsat Imagery"",""2008"",""https://www.semanticscholar.org/paper/ce061d787499cacc5d30c0acaefd8ab417e3c5c6"",""2"",""643"",""17"",""False""";
"dd78408fd2a79cbcc88207c51559f8d1d7766973,""Calibration of the LIGO gravitational wave detectors in the fifth science run"",""2010"",""https://www.semanticscholar.org/paper/dd78408fd2a79cbcc88207c51559f8d1d7766973"",""82"",""98"",""8"",""True""";
"484d0df6cdef0e6b8eed68213a111c1c84dfb195,""A study of students' construction of science knowledge: talk and writing in a collaborative group"",""2007"",""https://www.semanticscholar.org/paper/484d0df6cdef0e6b8eed68213a111c1c84dfb195"",""70"",""91"",""6"",""False""";
"8e30ba5c899a334288ab125e91b72d88d435b2ad,""Validity and reliability of measurement instruments used in research."",""2008"",""https://www.semanticscholar.org/paper/8e30ba5c899a334288ab125e91b72d88d435b2ad"",""36"",""1142"",""71"",""True""";
"5d6edefeaab8be50021056f75c6a045a2f0e873d,""Tragedy of the Data Commons"",""2011"",""https://www.semanticscholar.org/paper/5d6edefeaab8be50021056f75c6a045a2f0e873d"",""0"",""61"",""2"",""False""";
